caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
11015,4,11,1,0,0,1,3,2,2,0,0,3,0,4,4,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,3,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,12,1,0
11016,4,1,2,0,0,1,2,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,2,2,2,5,0,2,0,2,0,0,3,0,0,0,2,1,0,3,10,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,10,1,1
11017,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,221,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11018,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,113,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11019,1,3,1,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,4,2,0,4,0,2,0,122,0,0,1,0,52,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11020,4,11,1,0,0,6,4,2,2,0,0,0,0,3,3,0,0,1,0,1,0,0,0,0,3,0,2,0,0,0,1,4,1,2,5,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,0,2,0,0,0,0,0,4,0,2,1,1,0,10,1,0
11021,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11022,6,1,1,0,0,3,4,2,2,0,0,3,0,2,2,0,3,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,4,4,1,0,0,1,1,0,4,21,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,14,1,0
11023,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0
11024,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,223,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11025,2,11,1,0,0,4,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,4,0,0,4,1,2,4,0,2,0,2,2,0,2,2,0,111,0,6,1,2,10,1,6,0,2,0,0,0,0,3,0,0,1,1,2,0,10,2,0
11026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11027,5,1,1,0,3,1,0,1,1,1,0,4,0,1,0,7,1,0,0,0,0,0,0,1,7,0,1,2,2,0,0,2,2,2,2,0,2,2,2,1,4,2,9,0,0,0,6,0,2,51,0,4,4,1,0,1,0,0,3,0,1,1,1,2,0,13,2,2
11028,7,1,2,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
11029,4,2,1,0,0,4,4,2,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,0,2,1,4,3,9,0,0,1,1,0,3,22,0,6,0,1,0,1,0,0,0,2,0,2,1,1,0,14,1,0
11030,7,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,4,2,2,0,0,2,0,0,3,4,0,12,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,10,6,0
11031,4,11,1,0,0,3,2,2,2,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,5,0,2,0,4,0,5,4,2,2,1,0,2,0,2,2,0,4,0,0,0,0,1,0,4,21,0,6,0,1,0,0,0,0,0,6,0,2,1,1,0,15,1,0
11032,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,0,4,0,2,0,223,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11033,4,1,1,0,3,0,0,2,2,1,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,2,2,1,2,0,1,0,0,0,6,0,0,51,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
11034,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11035,7,1,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,1,1,0,0,2,0,2,2,4,0,5,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
11036,4,1,2,0,0,1,3,2,2,0,0,1,0,5,4,0,3,0,0,1,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,0,2,1,4,4,0,0,0,1,1,0,4,21,0,6,0,1,0,1,0,0,0,6,0,2,1,1,0,14,1,0
11037,6,1,1,0,0,6,0,2,2,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,9,1,2,0,0,0,11,2,1,2,2,0,2,0,2,0,0,3,0,0,0,0,1,0,3,10,0,1,8,1,0,0,0,0,0,0,0,2,1,1,0,11,1,1
11038,6,1,2,0,0,1,3,2,2,0,0,5,0,2,3,0,1,0,0,1,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,2,7,9,0,2,1,0,2,23,0,1,0,1,0,1,1,1,0,2,0,2,1,1,0,10,1,0
11039,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11040,4,11,1,0,0,1,0,2,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,2,2,3,0,2,0,1,1,2,2,0,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
11041,7,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,1,2,4,0,1,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,9,6,0
11042,4,1,1,0,0,3,3,2,2,0,0,2,0,2,2,0,1,0,0,1,0,0,0,1,9,0,2,0,2,0,1,4,1,2,1,0,2,0,2,2,2,2,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,3,0,1,1,1,0,11,1,0
11043,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11044,4,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,1,1,0,1,0,0,0,6,0,2,22,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,15,5,0
11045,6,3,1,0,1,1,0,2,2,3,0,5,2,2,0,9,1,0,0,0,0,0,0,0,4,0,1,2,0,0,0,4,1,1,6,0,2,1,2,1,4,2,1,0,0,0,6,0,2,31,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,4,2,0
11046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11047,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11048,7,1,1,0,3,0,0,2,2,2,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,2,0,0,2,2,2,1,0,0,0,0,0,0,6,0,2,51,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,6,1
11049,2,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,4,0,0,4,2,2,6,0,2,0,2,1,0,0,3,0,0,0,6,0,0,10,0,6,0,3,0,0,0,0,0,0,0,0,2,0,0,11,4,0
11050,4,1,1,0,0,1,5,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,2,3,1,0,0,3,1,0,3,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
11051,5,11,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,2,2,0,0,0,0,0,6,0,2,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,8,6,0
11052,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,121,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0
11053,4,1,3,0,0,2,3,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,2,4,2,2,1,0,2,0,2,1,4,3,0,0,0,0,1,0,3,22,0,6,0,2,0,1,0,0,0,5,0,2,1,1,0,15,1,0
11054,3,1,1,0,0,1,5,2,2,0,0,0,0,3,4,0,1,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,5,0,2,0,2,0,0,2,1,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,9,1,0
11055,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,221,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
11056,2,1,2,0,0,1,4,2,2,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,0,2,2,0,0,1,1,0,2,10,0,6,0,2,0,0,0,0,0,4,0,2,1,1,0,11,1,0
11057,3,11,1,0,0,1,5,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,3,0,2,0,1,1,0,2,0,0,0,1,1,0,2,22,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,11,1,0
11058,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,5,0,0
11059,5,11,1,0,0,6,2,2,2,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,8,1,0
11060,2,11,1,2,0,1,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,1,4,0,0,4,1,2,3,0,2,0,2,2,4,2,2,0,112,0,3,1,2,10,1,6,0,2,0,1,0,0,3,0,0,1,1,2,0,10,1,0
11061,6,3,1,0,1,0,0,1,1,4,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,1,1,1,4,0,1,0,0,0,6,0,0,31,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,4,6,0
11062,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,113,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0
11063,5,2,3,0,0,1,4,2,2,0,0,0,0,5,5,0,2,1,0,1,0,0,0,0,8,0,2,0,0,0,1,2,1,2,1,0,2,0,2,2,0,5,0,0,0,1,1,0,5,10,0,1,4,1,0,0,0,0,0,3,1,2,1,1,0,15,1,2
11064,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,1,1,0,0,2,0,221,0,0,1,0,10,1,6,0,1,0,0,0,0,0,0,0,0,0,2,0,10,0,0
11065,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11066,3,3,1,0,4,1,0,2,2,1,0,2,0,3,0,4,1,0,0,0,0,0,0,0,8,0,1,2,4,0,0,4,2,2,3,0,2,4,2,1,4,2,10,0,0,0,6,0,2,52,0,6,0,1,0,1,0,0,3,0,0,2,1,2,0,5,1,0
11067,6,0,1,0,0,6,4,2,2,0,0,4,0,5,3,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,1,4,1,2,4,0,2,0,2,1,4,2,1,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,0,0,10,1,0
11068,6,1,1,0,0,1,3,2,2,0,0,3,0,3,3,0,2,0,0,1,0,0,0,0,8,0,2,0,2,0,1,4,2,2,2,0,2,0,2,1,4,3,0,0,0,2,1,0,3,10,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,15,1,0
11069,3,1,2,0,0,1,4,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,2,0,2,0,2,2,4,2,2,0,0,1,1,0,2,10,0,6,0,2,0,1,0,0,0,3,0,1,1,1,0,10,1,0
11070,5,1,1,0,0,5,3,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,9,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,2,1,0,4,23,0,1,4,1,0,0,0,0,0,5,1,2,1,1,0,11,1,1
11071,2,11,2,0,0,1,4,2,2,0,0,1,0,4,4,0,2,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,3,0,0,0,2,1,0,3,23,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
11072,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11073,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,122,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11074,7,0,1,0,0,5,3,2,2,0,0,3,0,1,1,0,1,0,0,1,1,0,1,0,7,0,2,0,2,0,1,4,1,2,2,0,2,0,2,2,4,2,0,0,0,1,1,0,4,23,0,4,0,1,0,1,0,0,0,2,0,2,1,1,0,14,1,0
11075,3,1,1,0,0,1,5,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,2,2,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,1,1,1,0,0,0,0,3,0,2,1,1,0,10,1,1
11076,4,1,2,0,0,1,3,2,2,0,0,1,0,5,5,0,2,0,0,0,0,0,0,0,9,0,2,0,2,0,1,4,2,2,1,0,2,0,2,2,4,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,15,1,0
11077,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11078,5,1,1,0,0,1,3,1,2,2,0,0,0,1,3,0,1,0,0,0,0,0,1,1,4,0,1,0,0,0,1,2,2,2,6,0,2,0,2,0,0,2,0,0,0,1,1,0,3,23,0,1,1,1,1,0,0,0,0,5,0,1,1,1,0,8,1,2
11079,3,11,1,0,0,1,0,2,2,0,0,4,0,3,0,0,1,0,0,0,0,1,0,0,7,0,2,1,4,0,0,4,2,2,2,0,2,0,1,2,1,2,0,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,1,1,2,0,10,1,0
11080,5,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,1,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
11081,7,9,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,0,0,0,0,0,0,6,0,2,10,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,6,5,0
11082,2,0,1,3,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,1,4,0,0,4,2,2,3,0,2,0,2,0,0,2,2,0,0,0,6,0,2,21,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,11,1,0
11083,7,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,4,0,0,4,1,1,0,0,1,0,2,1,4,0,0,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
11084,7,1,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,1,2,0,0,0,2,1,2,6,0,2,0,2,1,0,0,0,0,0,0,6,0,2,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,11,4,1
11085,3,1,2,0,0,6,5,2,2,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,3,0,2,0,2,3,4,2,9,0,0,1,1,0,2,23,0,6,0,1,0,1,0,0,0,1,0,1,1,0,0,10,1,0
11086,6,1,1,0,0,1,1,2,2,0,1,0,0,4,5,0,3,0,0,0,0,0,1,0,3,0,2,0,2,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,4,4,1,0,0,0,0,0,3,1,2,1,1,0,10,1,2
11087,1,9,1,0,4,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,3,1,1,4,0,4,0,141,0,0,0,0,52,1,0,0,2,0,1,3,1,0,0,0,0,0,0,0,5,0,0
11088,5,1,1,0,0,5,3,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,10,0,2,0,0,0,1,3,2,2,1,0,2,0,2,0,0,3,0,0,0,2,1,0,3,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
11089,4,1,3,0,0,1,0,2,2,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,1,2,3,0,2,0,2,0,3,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,1,0
11090,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11091,4,2,2,0,0,1,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,2,2,3,0,2,0,2,1,0,3,0,0,0,0,6,0,3,21,0,1,0,1,0,0,0,0,3,0,0,1,1,2,0,13,1,0
11092,1,3,1,0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,4,1,1,0,0,2,0,221,0,0,1,0,52,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11093,4,3,2,0,0,7,4,2,2,1,0,0,0,4,5,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,1,4,2,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,8,1,0
11094,5,1,12,0,0,1,3,2,2,0,1,0,0,4,4,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,1,2,2,2,2,0,2,0,2,2,0,3,0,0,0,1,1,0,3,23,0,1,7,1,0,0,0,0,0,5,0,2,1,1,0,11,1,1
11095,3,0,1,0,0,1,3,2,2,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
11096,5,11,1,0,0,3,3,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
11097,5,1,2,0,0,1,2,2,2,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,23,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
11098,4,2,2,0,0,1,1,2,2,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,3,0,2,0,2,0,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
11099,4,3,1,0,0,1,2,2,2,1,0,3,0,3,3,0,2,0,0,0,0,0,0,1,5,0,1,0,0,0,1,4,2,2,1,0,2,0,2,1,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,11,1,0
11100,4,1,1,0,0,1,1,2,2,0,0,2,0,3,5,0,2,0,0,1,0,0,0,1,9,0,2,0,2,0,1,4,1,2,2,0,2,0,2,2,2,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,2,0,2,1,1,0,13,1,0
11101,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11102,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11103,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0
11104,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11105,7,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,1,0,0,1,0,2,1,4,0,1,0,0,0,6,0,2,24,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
11106,7,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
11107,7,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
11108,7,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,10,0,1,9,1,0,0,0,0,3,0,0,0,2,2,1,11,5,2
11109,3,0,1,0,4,1,4,2,2,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,4,2,2,5,0,2,6,2,1,0,0,0,0,0,1,1,0,0,52,0,1,0,1,0,0,0,0,0,2,0,0,2,1,0,9,1,0
11110,3,11,1,0,0,2,3,2,2,0,0,2,0,3,3,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,1,0,2,1,1,4,1,0,0,1,1,0,4,21,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,14,1,0
11111,7,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,3,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,7,7,0
